1473792052615020580003001000010014905002042955052051093-7302033028-           - 
1473792052616020580003001000010014405105072953052051096-7302033030-           - 
1473792052617020280004001000010014705013082954053051090-4301063020-           - 
1473792052618020280007000000000014705013092954052051093-4301063020-           - 
1473792052619025280007000000000014704712072954051049086-4301063025-           - 
1473792052620027280008000000000015004714052955051049086-2301083027-           - 
1473792052621033280008001000000015004814052955051049090-2301083033-           - 
1473792052622033280008000000000015004715052955050048090-2301083033-           - 
1473792052623033280008000000000015004717032955050048090-2301583033-           - 
1473792052700031280008000000000014904714032955049048093-2301283031-           - 
1473792052701019580008000000000014404718032953050048090-6201943031-           - 
1473792052702070280008000000000014004715032952049048093-1304196070-           - 
1473792052703036580008000000000014004622022952049047090-6203646070-           - 
1473792052704070280010000000000014004727032952050048090-3203276070-           - 
1473792052705044800012001000000014004500002952049047086--3044                 - 
1473792052706055280015000000000014004630032952049047090-3302773055-           - 
1473792052707025800015000000000014504530052954049047086--3025                 - 
1473792052708027580015000000000015104327042955049046080-8302723050-           - 
1473792052709027580010000000000014704424062954052048074-6302743050-           - 
1473792052710027550010000000000014704720062954054050077863027230508           8 
1473792052711---220012000000000013904623082952059052062543030130505           5 
1473792052712---220012000000000013604327132951060051054543030130505           5 
1473792052713050500015000000000013204424152950064053048663050                 6 
1473792052714050500015000000000012904125162949062051046773050                 7 
1473792052715050500015000000000012504329152948063052048773050                 7 
1473792052716055500015000000000012504132122948063051045773055                 7 
1473792052717055500015000000000012904131122949062051046663055                 6 
1473792052718---200015000000000013203930162950062050043553055                 5 
1473792052719---200015000000000014304132122953060050050553055                 5 
1473792052720---200015000000000015004133102955056048057113055                 1 
1473792052721---0000150000000000157042320929570540480640                      0 
1473792052722---0000150000000000160041320829580520460660                      0 
1473792052723---0000150000000000160040000029580510450660                      0 
1473792052800---0000200000000000164040270629590480440740                      0 
1473792052801---0000200000000000167040220629600460430800                      0 
1473792052802---0000200000000000167040270529600450420830                      0 
1473792052803---0000200000000000174039230629620430410860                      0 
1473792052804---0000200000000000177040240529630440420860                      0 
1473792052805---0000250000000000184040220529650440420860                      0 
1473792052806---0000250000000000187041220529660470440800                      0 
1473792052807---0000250000000000198042240429690510460720                      0 
1473792052808---0000250000000000201042270829700560490600                      0 
1473792052809---0000250000000000199043310929700600510540 404507090            0 
1473792052810---220025000000000019704430062969063053050334060082503           3 
1473792052811---200025000000000019703730052969066051034334060                 3 
1473792052812---200030000000000019703734122969067052033444060                 4 
1473792052813---200030000000000019503633122969069052030444060                 4 
1473792052814060550030000000000019403833122968067052035774060170907           7 
1473792052815090250030000000000019403829092968069053032934060670909           9 
1473792052816080250020000000000019403728062968067052033733060470807           7 
1473792052817100250020000000000019403736042968069053031733060471007           7 
1473792052818---220020000000000019704131062969067053039513060471005           5 
1473792052819---200020000000000020404128062971065052042447100                 4 
1473792052820---100015000000000020703934032972063051041118250                 0 
1473792052821---0000150000000000214042320329740590500540                      0 
1473792052822---0000150000000000217043000029750560490620                      0 
1473792052823---0000150000000000228045310329780500470830                      0 
1473792052900---0000200000000000228045000029780500470830                      0 
1473792052901---0000200000000000229044000029790490460830                      0 
1473792052902---0000150000000000232044250429790470450890                      0 
1473792052903---0000150000000000235043310329800450440930                      0 
1473792052904---0000150000000000239042000029810450430890                      0 
1473792052905---0000150000000000244041340329830430420930                      0 
1473792052906---0000150000000000250043040529850470450860                      0 
1473792052907---0000150000000000255045060429860530490740                      0 
1473792052908---200015000000000026004535032988060052058117080                 1 
1473792052909---0000150000000000260045030329880650540490 7080                 0 
1473792052910---200015000000000026004423032988070056039104060182201           1 
1473792052911---220020000000000025704301032987072056035434060182204           4 
1473792052912---220020000000000025304423042986073057036524060392505           4 
1473792052913250250020000000000024604327052984074057033734060492507           6 
1473792052914080255020000000000024304123052983074056031834060370806292508     8 
1473792052915---222020000000000024004319062982073056034524060270804182505     4 
1473792052916---220020000000000023804011072981073055030547080182505           4 
1473792052917---210015000000000023104022042979073055030517080482505           1 
1473792052918---210015000000000023504119072980071055034517080482505           1 
1473792052919---240015000000000023404219062980069054038717080682507           3 
1473792052920---400015000000000023904513082982066054047778250                 3 
1473792052921---100015000000000024604416132984065054047338250                 1 
1473792052922---100015000000000024604118102984063051045338250                 1 
1473792052923---100015000000000024904216042985060051052338250                 1 
1473792053000250500015000000000024604322052984059050056889250                 5 
1473792053001---400015000000000024404204042983057049058778250                 3 
1473792053002---200015000000000024304504042983054049072339250                 2 
1473792053003250500015000000000024304506042983052048077669250                 4 
1473792053004---200015000000000024504408042983051047077339250                 2 
1473792053005080550015000000000025004406052985051047077767080182507           4 
1473792053006080580012000000000025304504062986051048080-7708039250-           8 
1473792053007100580012000000000025804607082987054050075-9710019250-           - 
1473792053008090280012000000000026304608042989057051067-3304077090-           - 
1473792053009090280010000000000026304809082989059053067-4304067090-           - 
1473792053010090280010001000000026404911062989059053070-3304076090-           - 
1473792053011080280008001000000026405205052989059055078-430506O080-           - 
1473792053012037580006001000010025705406072987058055087-730373O080-           - 
1473792053013040580006001000010025405510102986059056087-630404O060-           - 
1473792053014060280008001000000025305010102985057053078-330407O060-           - 
1473792053015070800012000000000024405108122983058054078--6070                 - 
1473792053016027580008001000000024105009122982056052080-7302737070-           - 
1473792053017013800006001000010023905306102981055053093--3013                 - 
1473792053018013800003002000010023605407112980055054097--3013                 - 
1473792053019009800002002000010022905506092978056055097--3009                 - 
1473792053020009800002001000010022105706092976057057100--3009                 - 
1473792053021007800002001000010022105808102976058058100--2007                 - 
1473792053022007800002001000010021105812092973058058100--2007                 - 
1473792053023007800002001000010020705809132972059058097--2007                 - 
1473792053100016580005001000010020005712102970059057093-8K0162O033-           - 
1473792053101030280006001000010019405611082968058056093-3K0247O030-           - 
1473792053102030280005000400010018505612092966059057090-3K0257O030-           - 
1473792053103016580006001000010017305713122962059057093-6K0164O027-           - 
1473792053104011580003000400010016305912122959060059097-7K0113O040-           - 
1473792053105011580002701000010015606013122957062060093-7K0113O015-           - 
1473792053106011800002702000010015206115132956063061093--K011                 - 
1473792053107012580002701000010015606214052957062062100-6K0124O020-           - 
1473792053108009800001702000010015906215052958063062097--K009                 - 
1473792053109007580002701000010015206213062956062062100-8K0072K014-           - 
1473792053110007800002700400010014506308062954063063100--K007                 - 
1473792053111008580007000000000014006314072953065063093-9200813030-           - 
1473792053112008800004000400010013506317072951065063093--K008                 - 
1473792053113008580004000400010013106415052950065064097-9200813018-           - 
1473792053114008580005000400010012406414042948066064093-7200833016-           - 
1473792053115016280007000000000011906300002947067064087-2M00883016-           - 
1473792053116017580007004000000011706324032946068064084-9301713027-           - 
1473792053117025550007000000000011406528042945068066090983025130459           9 
1473792053118043255007000000000011406234052945068064081713025530436171007     7 
1473792053119080550007000000000011406332042945066064090987080171109           9 
1473792053120100250007000000000011706229032946064062093657085171006           6 
1473792053121085800006000000010012106200002947064062093--7085                 - 
1473792053122031800005000000010011706231042946063062097--3031                 - 
1473792053123041580005000000010011406125032945062061097-8304127100-           - 
1473792060100050280006000000010011406025052945062060093-3304573050-           9 
1473792060101075228006000000010011105827032944060058093-2303023055467075-     9 
1473792060102027558006000000010010905824062944059058097-7302717070827110-     - 
1473792060103050800007000000000010705726062943060058090--3050                 - 
1473792060104020580007000000000010705726052943060058090-6302043030-           - 
1473792060105070225007000000000010505630072943060057087833020230605370708     6 
1473792060106021550007000000000010705623042943060057087983021170809           6 
1473792060107025800012000000000010705631082943061058084--3025                 - 
1473792060108027580020000000000010705631082943063059078-9302717090-           - 
1473792060109030800030000000000010705631102943065059073--3030                 - 
1473792060110030580030004000000011005633072944065059073-9303017075-           - 
1473792060111030580020000000000010705732082943064059078-8303023060-           - 
1473792060112034580025000000000011005732142944065060076-7303437080-           - 
1473792060113030580025000000000010705632132943065059073-8403023040-           - 
1473792060114026580020000000000010405732122942065060076-9402613050-           - 
1473792060115042280020000000000010705632142943064059075-3402773042-           - 
1473792060116045280025000000000010705732142943065060076-4302763045-           - 
1473792060117031800030000000000011105631112944064059075--3031                 - 
1473792060118040580030000000000011705631112946064059075-6304043065-           - 
1473792060119050800030000000000012105631112947064059075--3050                 - 
1473792060120041800020000000000012805632102949063059078--3041                 - 
1473792060121036800020000000000013105633102950062058081--3036                 - 
1473792060122035800020000000000013805832082952060058093--3035                 - 
1473792060123035280015000000000014205706082953059057093-4301063035-           - 
147379206020003325000700000000001450550905295405705509392    730339           9 
1473792060201---0000070000000000145054080429540560540930                      0 
1473792060202040800007000000000014505430052954055054097--3040                 - 
1473792060203040800010000000000014505300002954054053096--3040                 - 
1473792060204040500007000000000015205425032956054054100993040                 9 
1473792060205---240010000000000015605327042957053053100613040582506           1 
1473792060206---240012000000000015905426032958056054093613040582506           1 
1473792060207045550015000000000016105529052959058056090763045182507           6 
1473792060208050555020000000000016205628072959063059078963050271008182509     8 
1473792060209110258020000000000016205729082959066060073-4404857110918250-     9 
1473792060210030580020000000000016205632082959067060068-9403017100-           - 
1473792060211030550025000000000016505532082960069060061984030130609           9 
1473792060212050250025000000000016205532092959070061059934036630509           9 
1473792060213250225025000000000015805531082958072062055724038330505282507     6 
1473792060214---240025000000000015505303042957076062045834040582508           4 
1473792060215---240025000000000015205428072956076063047724050582507           3 
1473792060216---240025000000000014805224062955076062043724050582507           3 
1473792060217---240025000000000014605024062955076061040614050582506           3 
1473792060218---214025000000000014804924062955074059041714050161102582507     3 
1473792060219---100025000000000015005125072956073060046228250                 1 
1473792060220---0000250000000000150051270629560690580530 8250                 0 
1473792060221---0000250000000000157051250429580660570590                      0 
1473792060222---0000250000000000158051240529580630560650                      0 
1473792060223---0000250000000000158052280529580590550780                      0 
1473792060300---0000200000000000162052270329590580540810                      0 
1473792060301---0000200000000000164051310629600550520870                      0 
1473792060302---0000200000000000165052000029600540520930                      0 
1473792060303---100020000000000016905131042961053051093338250                 1 
1473792060304---0000200000000000171050360329620510500960                      0 
1473792060305---0000200000000000177050280329640510500960                      0 
1473792060306---0000150000000000183050300329650530510900                      0 
1473792060307---0000150000000000184053000029660590550810                      0 
1473792060308---0000080000000000186056260329660660600700                      0 
1473792060309---0000120000000000182058230429650710630640                      0 
1473792060310---0000150000000000179056230829640750630520 4040                 0 
1473792060311---200020000000000017505225082963077062042114045                 1 
1473792060312---200020000000000016805318072961079063041114050                 1 
1473792060313---200020000000000016205420082959079064042114055                 1 
1473792060314---200020000000000015805321092958080063039224060                 2 
1473792060315---200020000000000015505325112957081064038224065                 2 
1473792060316---200020000000000015105424122956081064039224065                 2 
1473792060317---0000200000000000148054230929550800640410                      0 
1473792060318---0000200000000000146055220629550780640450                      0 
1473792060319---0000200000000000148054201129550760630470                      0 
1473792060320---0000200000000000151056180729560730620550 8250                 0 
1473792060321---0000200000000000158058220729580710630640                      0 
1473792060322---0000200000000000161058210929590690620680                      0 
1473792060323---0000200000000000164059230729600670620760                      0 
1473792060400---0000150000000000161059230629590650610810                      0 
1473792060401---0000150000000000159059230329590630600870                      0 
1473792060402---0000100000000000160058000029590600580930                      0 
1473792060403---100010000000000015805630042958057056097118250                 0 
1473792060404---100007000000000015605600002958057056097228250                 1 
1473792060405---100006000000010016305531042960056055097228250                 1 
1473792060406--- 40006000000010016305700002960059057093611000582506           2 
1473792060407--- 40005000000010016105905052959064061084911000882509           2 
1473792060408---100007000000000016105908032959068062073558250                 1 
1473792060409---400008000000000016105916032959071063066668250                 2 
1473792060410---400010000000000015405816052957076065054778250                 3 
1473792060411---240012000000000015405718102957077064050714040682507           3 
1473792060412---220015000000000015105717102956076064052434045182504           3 
1473792060413---220015000000000014705716112955078065049534050282505           3 
1473792060414---240015000000000014405317122954077062043714055682507           3 
1473792060415250250015000000000014105718102953078065049814055782508           5 
1473792060416250280015000000000013805817092952077065052-2405588250-           6 
1473792060417100258015000000000013405814102951076065054-2405576100919250-     - 
1473792060418100280012000000000013205913102951075065058-2405586100-           - 
1473792060419100280012000000000013605815102952072063062-2405586100-           - 
1473792060420100280012000000000014105914112953071063066-2305586100-           - 
1473792060421100280012000000000015106115092956069064076-2305586100-           - 
1473792060422100280012000000000015106113122956068063078-1304096100-           - 
1473792060423100280012000000000014906111122956067063081-1K02196100-           - 
1473792060500016580015000000000014706109102955066063084-8301627070-           - 
1473792060501016558015000000000014406110082954065062087-7301623042916120-     - 
1473792060502015558012001000000014106212082953065063090-7K01523037916100-     - 
1473792060503013580008001000000013406209052951064062093-9K01313040-           - 
1473792060504010580004001000010013006311062950063063100-8K01023033-           - 
1473792060505012258004001000010013006312072950064063097-2M0057K01291O060-     - 
1473792060506015580002001000010013006405062950064064100-9K0151O060-           - 
1473792060507016580007000000000012506307112949064063097-8K01626070-           - 
1473792060508015580005004000010012706309122949065063093-6K01543055-           - 
1473792060509015580002405000010011706307152946064063097-6K01543055-           - 
1473792060510013800004002000010011406309182945064063097--O013                 - 
1473792060511013800004002000010011406309122945064063097--O013                 - 
1473792060512013800004002000010010706406142943065064097--O013                 - 
1473792060513013800004002000010010406309152942064063097--O013                 - 
1473792060514013800004001000010010006307172941064063097--O013                 - 
1473792060515011800007000000000010006308152941064063097--M011                 - 
1473792060516009800004001000010009306308112939064063097--M009                 - 
1473792060517009580007001000000008606309122937065063093-9M00912015-           - 
1473792060518008800003001000010008606407122937064064100--M008                 - 
1473792060519005800003001000010008506308102937064063097--M005                 - 
1473792060520005800003001000010008506408092937064064100--M005                 - 
1473792060521011580004001000010008606308082937063063100-7M0113O015-           - 
1473792060522009800004000000010008606408102937064064100--M009                 - 
1473792060523009800003001000010009006308082938064063097--M009                 - 
1473792060600012580007000000000008606308052937064063097-7K01233030-           - 
1473792060601013580005001000010008506405082937064064100-8K01323030-           - 
1473792060602008800008000000000008606307082937064063097--2008                 - 
1473792060603005800002700400010008506308072937063063100--2005                 - 
1473792060604006 80002700400010008506307072937063063100-3100072006-           - 
1473792060605004 80001000400010009306305052939063063100-3100072004-           - 
1473792060606003 80001000400010009706304052940063063100-3100072003-           - 
1473792060607005 80001700000010010406403052942064064100-2100082005-           - 
1473792060608005 80001700000010010706406032943065064097-2100082005-           - 
1473792060609005800005000000010010706519042943068066090--2005                 - 
1473792060610013800006000000010011006500002944070066084--3013                 - 
1473792060611013800008000000000011006610062944070067087--3013                 - 
1473792060612018800008000000000011306600002945073068079--3018                 - 
1473792060613---200010000000000011006706052944077070071554020                 5 
1473792060614030250012000000000010906729062944080071065954020430309           9 
1473792060615---200015000000000011006816072944079071069554035                 5 
1473792060616032500007000000000011006916062944078072074884032                 7 
1473792060617040250007000000000011006818062944078071072734032430407           4 
1473792060618080250007000000000011706819092946076070076725032560807           4 
1473792060619---240007000000000011906817052947074070082624032460806           2 
1473792060620---100007000000000012006816042947073069084336080                 1 
1473792060621---200006000000002013006721032950072068084333040                 3 
1473792060622---200006000000012013406733032951070068090333040                 3 
1473792060623---200005000000010013706735032952068067097333040                 3 
1473792060700---    04000000010014106700002953068067097221000                 2 
1473792060701---    04000000010014406628042954068066093441000                 4 
1473792060702---    01700000010014406630032954066066100551000                 5 
1473792060703---    01000000010014406416032954064064100771000                 7 
1473792060704---    00900000010014706301032955063063100881000                 8 
1473792060705002-00000200000010015806232052958062062100--1002                 - 
1473792060706000-00000200000010016506336032960063063100--1000                 - 
1473792060707000-00000200000010016806535032961065065100--1000                 - 
1473792060708100 25000500000010016806800002961068068100931000240105471009     8 
1473792060709100 25001700000010016807000002961073071090811000340074471008     8 
1473792060710100250004000000002016707023052961078072077834015571008           8 
1473792060711---220005000000002016406920052960082073065514020482505           3 
1473792060712---220006000000002016406527072960084071053514020482505           4 
1473792060713---240006000000002015706523082958084071053714020682507           3 
1473792060714---240006000000002015306423072957087071046714035682507           3 
1473792060715---240008000000000015006620072956086072051734045482507           3 
1473792060716250250008000000000014706819092955085073057845045482508           8 
1473792060717100258008000000000015107022052956076072082-3404036100649250-     - 
1473792060718055258007000000000015107018052956077072079-2304046055649250-     - 
1473792060719100258007000000000015107100002956078073079-2304046100649250-     - 
1473792060720040558007000000000015207000002957076072082-7304017100829250-     - 
1473792060721100580007000000000015407022042957076072082-7710039250-           - 
1473792060722250250007000000000015307000002957075071085637100392506           6 
1473792060723100580006000000012015307100002957074072090-6710049250-           - 
1473792060800250280005000000010015307204032957074072094-4712068250-           - 
1473792060801100 28004004000010015307202042957073072097-3100023030557100-     - 
1473792060802110 28004000000010014907102032956072071097-3100013060467110-     - 
1473792060803110 50004000000010014607105042955071071100931000671109           9 
1473792060804110 25003000000010014607003032955071070097931000230485471109     9 
1473792060805150 28001400000010014307006042954071070097-3100023045557150-     - 
1473792060806--- 20001400000010015007036032956072070094531000282505           3 
1473792060807150 55002000000012014607200002955076073088921000671508182509     7 
1473792060808150 55002000000012014607231042955075073090921000671508182509     7 
1473792060809150 25002000000012014307426072954079075085921000230134571509     8 
1473792060810250 2500200000000201430732607295408107507781-000440255382508     8 
1473792060811---240005000000002013907326102953084076070844027482508           4 
1473792060812027580005000000002013607123132952080073074-6502748250-           8 
1473792060813---240005000000002012907523122950085077072834030582508           4 
1473792060814---240005000000002012507227122949086076063834030582508           4 
1473792060815---240005000000002011807126132947086075061834040582508           4 
1473792060816100580005000000002011707122142947084075065-6710049250-           - 
1473792060817250800005000000002011407122112946083074067--9250                 - 
1473792060818120580005000000002011507122122946083074067-6712049250-           - 
1473792060819110580005000000002011707025102947081073069-6711049250-           - 
1473792060820120580005000000002012207124082948079073077-8712029250-           - 
1473792060821120258005000000002012907035082950078072077-3304057120829250-     - 
1473792060822080580005000000002012506800002949076070076-6708049250-           8 
1473792060823050580005000000002012706834042950074070082-6305049250-           - 
1473792060900---400005000000012012906832062950071069090779250                 2 
1473792060901055800007000000000013206535062951072067079--3055                 - 
1473792060902---220008000000000012506334062949070065079423055282504           3 
1473792060903---220010000000000012506236052949069064079527080382505           3 
1473792060904---224010000000000013306102062951067063081823045270804482508     4 
1473792060905090250012000000000013805801102953066061076823050670908           7 
1473792060906---240020000000000015005431102956065058068723085582507           3 
1473792060907---700025000000000015005036112956065056059-07090-9250-           4 
1473792060908---270025000000000015405028072957066057057-1712099250-           4 
1473792060909---270025000000000015104932082956067057053-1712099250-           4 
1473792060910---270025000000000014305334092954071060053-2712089250-           4 
1473792060911---270025000000000014005636052953073062055-2712089250-           4 
1473792060912---270025000000000013705233082952075061045-2712089250-           4 
1473792060913---270025000000000013005135102950076061042-2712089250-           4 
1473792060914250280025000000000012305332112948076062045-2712089250-           9 
1473792060915---240025000000000011605336102946079063041917120882509           4 
1473792060916---270020000000000011305532062945079064044-1712098250-           4 
1473792060917---400020000000000011305531102945078064045904035071200982509     2 
1473792060918---400020000000000011705532112946076063048903040071200982509     2 
1473792060919---224020000000000012005334102947074061048813050171002682508     2 
1473792060920---400020000000000012205235092948070059053668250                 2 
1473792060921---400020000000000012905134092950069058053668250                 2 
1473792060922250500020000000000013405134082951066057059779250                 4 
1473792060923---400020000000000013705134082952064056063668250                 2 
1473792061000---100020000000000014104936102953064055058338250                 1 
1473792061001---0000200000000000139048050529530630540580                      0 
1473792061002---0000200000000000137047340529520600530620                      0 
1473792061003---0000200000000000141047320629530570510690                      0 
1473792061004---0000200000000000143047340429540550500750 8250                 0 
1473792061005---0000300000000000146046350429550570510670 8250                 0 
1473792061006---0000300000000000151050220329560590540720 8250                 0 
1473792061007---100030000000000015504800002957064055056338250                 1 
1473792061008---0000300000000000158048000029580670560510 8250                 0 
1473792061009---100030000000000015805004052958072059046118250                 0 
1473792061010---0000300000000000154043021029570750570320 8250                 0 
1473792061011---0000300000000000151044060729560750580330 405508250            0 
1473792061012---0000300000000000147045010929550770590320 406008250            0 
1473792061013---200030000000000014104830062953078060035114060                 1 
1473792061014---200030000000000013704836062952078060035114060                 1 
1473792061015---220030000000000013404926042951082062032324065182503           2 
1473792061016---240025000000000012904636072950079060031633055382506           3 
1473792061017---240025000000000012704834092949078060035623055482506           3 
1473792061018---240020000000000013104835122950077060036613055582506           2 
1473792061019---240020000000000013604835092952075059039713055682507           3 
1473792061020---400020000000000014104835072953070057046603055682506           0 
1473792061021---400020000000000014704834072955069057047668250                 3 
1473792061022---400020000000000015304834042957066056053668250                 1 
1473792061023---100020000000000015604634062958064054052448250                 1 
1473792061100---0000200000000000158043000029580650530450                      0 
1473792061101---0000200000000000161044250329590610520540                      0 
1473792061102---0000200000000000161046020329590600520600                      0 
1473792061103---0000200000000000163047090329600590520650                      0 
1473792061104---0000200000000000167046000029610570510670                      0 
1473792061105---0000200000000000172047270329620540500770                      0 
1473792061106---0000300000000000179050300529640570530780 8250                 0 
1473792061107---0000300000000000185051360329660630560650 8250                 0 
1473792061108---0000300000000000189050020329670680580530 8250                 0 
1473792061109---0000300000000000189051330629670710590490 8250                 0 
1473792061110---0000300000000000187052260329670730600480 8250                 0 
1473792061111---200030000000000018405233082966075061045114055                 1 
1473792061112---200030000000000018205234032965076062043114055                 1 
1473792061113---200030000000000017505219042963078062041114055                 1 
1473792061114---200030000000000017205002042962081062034114055                 1 
1473792061115---200030000000000016804730062961080061031114065                 1 
1473792061116---220025000000000016704831082961081062032443050182504           4 
1473792061117---220025000000000016504835092960080061033323050182503           2 
1473792061118---210025000000000016704834092961080061033213050182502           1 
1473792061119---100025000000000017004234062962079058027103050182501           0 
1473792061120---0000250000000000173046320529630740580370 305008250            0 
1473792061121---0000250000000000178048320429640710580440 305008250            0 
1473792061122---0000250000000000182050250429650680570530                      0 
1473792061123---0000250000000000184050220429660650560590                      0 
1473792061200---0000200000000000185050250429660640560610                      0 
1473792061201---0000150000000000185049250429660630550610                      0 
1473792061202---0000150000000000185049000029660620550630                      0 
1473792061203---0000150000000000189051000029670590540750                      0 
1473792061204---0000150000000000192051000029680580540780                      0 
1473792061205---0000150000000000196051320429690550530870                      0 
1473792061206---0000150000000000199051300429700560530830                      0 
1473792061207---0000150000000000203052310329710600550750                      0 
1473792061208---0000150000000000202056270329710670600680                      0 
1473792061209---0000150000000000199052000029700740610460                      0 
1473792061210---0000150000000000197053320429700780630420                      0 
1473792061211---0000250000000000192054350529680800640410                      0 
1473792061212---0000250000000000188046200829670810610290                      0 
1473792061213---0000250000000000180047200429650820620290                      0 
1473792061214---0000250000000000175050170929630820630330 4050                 0 
1473792061215---0000250000000000170047300629620830620290 4050                 0 
1473792061216---0000250000000000165053210829600820640370 4040                 0 
1473792061217---0000250000000000161052231129590820640360 4040                 0 
1473792061218---0000200000000000158051231129580810630350                      0 
1473792061219---0000200000000000158052230929580770620420                      0 
1473792061220---0000200000000000161052220629590750610450                      0 
1473792061221---0000200000000000164054220729600720610530                      0 
1473792061222---0000200000000000167054230829610700600570                      0 
1473792061223---0000200000000000167054220429610690600590                      0 
1473792061300---0000150000000000164054230529600670590630                      0 
1473792061301---0000150000000000161055290529590630580750                      0 
1473792061302---0000150000000000157055290429580620580780                      0 
1473792061303---0000150000000000158056280329580600570870                      0 
1473792061304---0000150000000000158056290429580590570900                      0 
1473792061305---0000120000000000158055300529580570550930                      0 
1473792061306---0000080000000000158056300429580600570870                      0 
1473792061307---0000070000000000161058250529590670610730                      0 
1473792061308---0000100000000000157057250829580720630590                      0 
1473792061309---0000120000000000161057241129590750640540                      0 
1473792061310---0000120000000000157056221229580770640480                      0 
1473792061311---0000150000000000154055251329570800640420                      0 
1473792061312---0000150000000000147053241229550810640380 4055                 0 
1473792061313---0000150000000000140057231029530820660430 4055                 0 
1473792061314---0000150000000000137057231029520830660410 4055                 0 
1473792061315---0000150000000000130055241129500830650380 4060                 0 
1473792061316---400015000000000012705623102949083066040604050682506           1 
1473792061317---400015000000000012405521122948082065040604050682506           1 
1473792061318---100015000000000012205418102948080064041558250                 2 
1473792061319---200015000000000012105119152948077061040449250                 3 
1473792061320---100015000000000012105021102948074060043449250                 2 
1473792061321---400015000000000013005023072950071059048669250                 2 
1473792061322---400015000000000013305223062951069059055668250                 3 
1473792061323---400015000000000013305324042951068059059778250                 3 
1473792061400---400015000000000013305524042951066059068778250                 3 
1473792061401---400015000000000013305532052951063058075778250                 3 
1473792061402---400015000000000013305628052951061058084778250                 3 
1473792061403---400015000000000013005631042950060057087778250                 3 
1473792061404---400015000000000013005631052950059057090778250                 3 
1473792061405---100012000000000013405630052951058056093558250                 2 
1473792061406---100010000000000013405731042951060058090558250                 2 
1473792061407---100007000000000013706029032952065062084228250                 0 
1473792061408---0000080000000000137063240629520710660760                      0 
1473792061409---0000100000000000133064240729510750680690 8250                 0 
1473792061410---0000120000000000130063220729500780680600 8250                 0 
1473792061411---0000120000000000130061240929500810680510 8250                 0 
1473792061412---100012000000000012306322082948082069053104040182501           0 
1473792061413---100012000000000011906222102947084069048104050182501           0 
1473792061414---0000120000000000113061241129450840690460 405508250            0 
1473792061415---0000120000000000109059220629440860680400 4060                 0 
1473792061416---200012000000000010406130062943086069043224050                 2 
1473792061417---200012000000000010306229092942084069048224050                 2 
1473792061418---214012000000000010606219112943082069051614055171202482506     2 
1473792061419---110012000000000010906221092944080068054327100182503           1 
1473792061420---210012000000000010906120082944077067058217100182502           1 
1473792061421---220010000000000011606222082946074066066217100192502           2 
1473792061422250250010000000000011906123072947071064071747080392507           6 
1473792061423080550010000000000011906124032947072065069867080292508           7 
1473792061500250250010000000000011906229062947069064079837080592508           6 
1473792061501250250010000000000011906019052947069063073737080482507           6 
1473792061502250500010000000000011606131042946066063084778250                 4 
1473792061503250500010000000000011906122042947066063084778250                 4 
1473792061504250250010000000000012206021032948065062084727120582507           4 
1473792061505---220007000000000012606029062949064061087517120482505           3 
1473792061506---220008000000000013306123062951066063084314040271203           3 
1473792061507---200010000000000014006029052953070063071114040                 1 
1473792061508---0000150000000000146058340729550740640580 4040                 0 
1473792061509---0000150000000000143058350829540770650520                      0 
1473792061510---0000150000000000147056011129550790650450                      0 
1473792061511---0000200000000000150052341229560810630370                      0 
1473792061512---0000200000000000146052331029550820640360                      0 
1473792061513---0000200000000000146050321029550830630320                      0 
1473792061514---0000200000000000143050331229540830630320                      0 
1473792061515---100020000000000014705234122955083064034104065182501           0 
1473792061516---700020000000000015005133122956082063034-03050-9250-           2 
1473792061517---700020000000000015404835152957080061033-04050-9250-           3 
1473792061518---700020000000000016104734112959078060034--9250                 2 
1473792061519---400020000000000017104735112962076059036888250                 1 
1473792061520---400020000000000017804735072964070057044888250                 1 
1473792061521---700020000000000018804536062967068055044--8250                 3 
1473792061522---240020000000000019504404062969067054044827080682508           3 
1473792061523250250020000000000020204504072971066054047837080592508           6 
1473792061600250280015000000000020904604052973066055049-3708079250-           8 
1473792061601065800015000000000021204804102974066056053--3065                 - 
1473792061602065800015000000000021604604102975063054054--3065                 - 
1473792061603065280015000000000021604405102975062052052-3301673065-           - 
1473792061604016580015000000000022604305102978061051052-6301643065-           - 
1473792061605065258015000000000023304305072980060051054-3301633065648250-     7 
1473792061606250225015000000000023904305082982059050056913016330654582509     7 
1473792061607---240020000000000024604405092984061052054713065682507           3 
1473792061608---240025000000000024604604082984065054050623065482506           3 
1473792061609---100020000000000024905003072985068058053448250                 1 
1473792061610---100020000000000024605310062984071060053338250                 1 
1473792061611---100015000000000024505509062984074062052204045282502           1 
1473792061612---210015000000000024205421072983076063047214050182502           1 
1473792061613---210015000000000023805518072982077063047424050282504           2 
1473792061614---200015000000000023705617062981078064047334050                 3 
1473792061615---200015000000000023305412042980077063045334055                 3 
1473792061616250250015000000000023005612062979079065045654055182506           5 
1473792061617---240015000000000023005417052979079064042734055482507           3 
1473792061618---240015000000000022705522072978077063047814055782508           4 
1473792061619---400015000000000023005419062979076063047804055882508           3 
1473792061620250500015000000000022705719092978073063057888250                 5 
1473792061621---400015000000000023305822062980071063064778250                 2 
1473792061622250500015000000000023705822072981070062066888250                 5 
1473792061623---400015000000000023705821082981067061073998250                 4 
1473792061700---400015000000000023805720062982065060076998250                 4 
